candidate_id,name,email,phone,submitted_at,salary_full_time,salary_part_time,has_salary_info,salary_ratio_pt_ft,available_full_time,available_part_time,availability_flexibility,both_available,total_experiences,unique_companies,has_big_tech,has_senior_role,has_lead_role,most_common_role_type,experience_diversity_score,company_prestige_score,avg_prestige_per_role,highest_education_level,total_degrees,has_cs_degree,has_top_school,has_high_gpa,total_skills,frontend_skills,backend_skills,mobile_skills,data_skills,cloud_skills,database_skills,devops_skills,language_skills,is_full_stack,high_demand_skills,skills_diversity_score,primary_skill_category,country,city,continent,timezone_group,is_major_tech_hub,experience_score,skills_score,education_score,market_value_score,completeness_score,detailed_experience_score,detailed_skills_score,detailed_education_score,detailed_skill_categories,detailed_is_full_stack,detailed_high_demand_count,detailed_has_tech_degree,detailed_top50_schools,detailed_top25_schools,overall_score,enhanced_overall_score,experience_level,enhanced_experience_level,original_skills,original_work_experiences,score_percentile,enhanced_score_percentile,salary_percentile,experience_percentile,value_tier,enhanced_value_tier,experience_tier,budget_category,value_for_money,enhanced_value_for_money
912,,clever-cat@example.com,5517991514609,2025-01-28 12:27:49.000000,74211,0,True,0.0,True,True,2,True,4,4,False,False,False,Other,1.0,4,1.0,Bachelor's Degree,1,False,False,False,4,0,0,0,1,0,0,0,1,False,1,0.25,data,São José do Rio Preto,São José do Rio Preto,Other,Other,False,25,10,10,20,10,16,9.5,15,"['data', 'languages']",False,1.0,False,0.0,0.0,73.33333333333333,70.5,Senior,Junior,"Data Analysis, Excel, Python, Power BI",Suzini Business: Consultant; MoveEdu: Consultant; Maria Brasileira: Consultant; Empresas Rodobens: Operational Specialist,62.30769230769231,48.35897435897436,28.923076923076923,57.128205128205124,High,Low,Mid,Standard,0.9881733615411911,0.9499939362089178
913,Zealous Lemur,zealous-lemur@example.com,9749740340847,2025-01-28 13:56:03.000000,117103,0,True,0.0,True,True,2,True,3,3,False,True,False,Other,1.0,3,1.0,Master's Degree,4,True,True,True,7,0,0,0,3,0,0,0,1,False,2,0.25,data,Doha,Doha,Other,Other,False,24,18,15,15,12,17,15.5,30,"['data', 'languages']",False,2.0,True,1.0,0.0,82.0,89.5,Senior,Junior,"Computer Vision, Python, Pandas, Machine Learning, IoT, Matplotlib, Seaborn",Oralens: Research and Development Intern; The Sparks Foundation: Data Scientist; Robert Bosch Engineering & Business Solutions: Senior Software Engineer,76.61538461538461,79.02564102564102,71.58974358974359,40.35897435897436,High,Medium,Mid,Premium,0.700238251795428,0.764284433362083
914,Vibrant Zebra,vibrant-zebra@example.com,919440334958,2025-01-28 02:18:43.000000,73590,0,True,0.0,True,True,2,True,1,1,False,False,True,Management,1.0,1,1.0,Bachelor's Degree,3,True,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Ongole,Ongole,Other,Other,False,8,0,10,20,10,4,0.0,20,,,,True,0.0,0.0,46.333333333333336,54.0,Junior,Entry-Level,,Wipro: Project Manager,8.564102564102564,16.666666666666664,28.512820512820515,8.76923076923077,Low,Low,Junior,Standard,0.6296145309598224,0.7337953526294333
915,Cheerful Penguin,cheerful-penguin@example.com,573057721587,2025-01-27 16:43:30.000000,98572,0,True,0.0,True,True,2,True,2,2,False,False,True,Analytics,1.0,2,1.0,Bachelor's Degree,2,False,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Colombia,Colombia,Other,Other,False,16,0,10,20,10,8,0.0,15,,,,False,0.0,0.0,54.333333333333336,53.0,Mid-Level,Entry-Level,,PayU: Financial Analyst; TuBoleta.com: Project Manager,18.974358974358974,14.871794871794872,50.66666666666667,21.897435897435898,Medium,Low,Junior,Standard,0.5512045340799957,0.5376780424461307
916,Intelligent Yeti,intelligent-yeti@example.com,92303085047735,2025-01-26 19:07:51.000000,120587,0,True,0.0,True,True,2,True,2,2,False,False,False,Engineering,1.0,2,1.0,Bachelor's Degree,2,True,False,True,7,3,1,0,1,0,0,0,2,True,2,0.5,frontend,Pakistan,Pakistan,Asia,Asia,False,16,18,10,20,12,8,18.0,20,"['frontend', 'backend', 'data', 'languages']",True,2.0,True,0.0,0.0,74.0,78.0,Mid-Level,Entry-Level,"Bootstrap, HTML/CSS, Java, Laravel, Python, Angular, Tensorflow",Syntagmatic Technologies: Software Engineer; Star Asia News: IT Support Specialist,63.794871794871796,62.66666666666667,74.35897435897436,21.897435897435898,High,Low,Junior,Premium,0.613664822907942,0.6468358944164794
917,Happy Vulture,happy-vulture@example.com,5511951363428,2025-01-26 20:58:46.000000,85505,0,True,0.0,True,True,2,True,3,3,False,False,False,Engineering,1.0,3,1.0,Associate's Degree,1,True,False,False,3,1,1,0,0,0,0,0,0,True,2,0.25,frontend,São Bernardo do Campo,São Bernardo do Campo,Other,Other,False,24,10,5,20,12,12,11.5,15,"['frontend', 'backend']",True,2.0,True,0.0,0.0,69.0,70.5,Senior,Junior,"Node JS, React, REST APIs",R2SIS Tecnology: Software Engineer; Vhita: Web Developer; Digicad: IT Support Specialist,55.794871794871796,48.35897435897436,37.84615384615385,40.35897435897436,Medium,Low,Mid,Standard,0.8069703526109585,0.8245131863633706
918,Zealous Narwhal,zealous-narwhal@example.com,52523329609010,2025-01-28 12:04:16.000000,86088,0,True,0.0,True,True,2,True,2,2,False,False,False,Engineering,1.0,2,1.0,Bachelor's Degree,1,False,False,False,7,2,1,0,0,1,0,0,0,True,2,0.375,frontend,Guadalajara,Guadalajara,Other,Other,False,16,18,10,20,12,8,16.75,15,"['frontend', 'backend', 'cloud']",True,2.0,False,0.0,0.0,74.0,71.75,Mid-Level,Entry-Level,"Amazon Web Services, PHP, React, Redux, Angular, Jest, REST APIs",Tata Consultancy Services: Systems Engineer; Global Software Solutions: Software Developer,63.794871794871796,50.30769230769231,38.256410256410255,21.897435897435898,High,Low,Junior,Standard,0.8595855403772884,0.8334494935414924
919,,friendly-quokka@example.com,2347063830933,2025-01-28 10:06:24.000000,68860,0,True,0.0,True,True,2,True,5,5,False,True,False,Engineering,1.0,9,1.8,Bachelor's Degree,1,True,False,False,12,1,0,1,1,3,1,2,0,False,3,0.75,cloud,Lagos,Lagos,Other,Other,False,25,26,10,20,10,25,28.5,20,"['frontend', 'mobile', 'data', 'database', 'cloud', 'devops']",False,3.0,True,0.0,0.0,89.33333333333333,103.5,Senior,Mid-Level,"Project Management, UI/UX Design, Data Analysis, NET, Blockchain, Kubernetes, Docker, React, SQL, OAuth, React Native, Azure",Chevron: Software Engineer; Software Mason: Software Developer; Infinitude: Senior Software Engineer; Prunedge Technologies: Senior Software Engineer; Babcock University: Software Developer Intern,87.74358974358975,92.51282051282051,23.48717948717949,90.82051282051282,Excellent,Medium,Mid,Standard,1.2973182302255784,1.5030496659889632
920,Kind Manatee,kind-manatee@example.com,5581983626470,2025-01-26 08:24:41.000000,123958,0,True,0.0,True,True,2,True,8,8,False,True,False,Engineering,1.0,8,1.0,Bachelor's Degree,1,True,False,False,19,5,2,0,0,3,4,2,3,True,6,0.75,frontend,Brazil,Brazil,South America,Americas,False,25,30,10,20,12,25,37.5,20,"['frontend', 'backend', 'database', 'cloud', 'devops', 'languages']",True,6.0,True,0.0,0.0,95.0,114.5,Senior,Mid-Level,"Docker, Kubernetes, PHP, Azure, Angular, HTML/CSS, PostgreSQL, Java, TypeScript, Node JS, Microservices, SQL, RabbitMQ, Bootstrap, JavaScript, REST APIs, Grafana, NoSQL, MongoDB",Stefanini: Software Engineer; Freelancer.com: Software Engineer; Qintess: Software Engineer; Indra - Minsait: Software Development Engineer 2 (SDE 2); TCS: Senior Software Engineer; Capitani Group: Senior Software Engineer; Alclog: Software Developer; BVR Consultoria: Software Developer Intern,96.41025641025641,98.41025641025641,78.25641025641026,88.2051282051282,Excellent,High,Senior,Premium,0.766388615498798,0.9236999628906565
921,Delightful Bear,delightful-bear@example.com,88015121436083,2025-01-28 23:55:00.000000,75807,0,True,0.0,True,True,2,True,4,3,False,True,False,Engineering,0.75,4,1.0,Bachelor's Degree,1,True,False,True,12,1,4,1,1,1,1,0,1,True,4,0.875,backend,Bangladesh,Bangladesh,Asia,Asia,False,25,28,10,20,12,21,32.75,20,"['frontend', 'backend', 'mobile', 'data', 'database', 'cloud', 'languages']",True,4.0,True,0.0,0.0,93.0,105.75,Senior,Junior,"SQL, REST APIs, Laravel, Amazon Web Services, C++, PHP, React, Express, React Native, Data Analysis, Node JS, NET",Enosis Solutions: Senior Software Engineer; Enosis Solutions: Software Engineer; CAF: the C++ Actor Framework: Open Source Developer; BiTechx: Web Developer,92.66666666666666,94.76923076923077,30.153846153846153,57.128205128205124,Excellent,Medium,Mid,Standard,1.2267996359175273,1.39498990858364
922,Vibrant Manatee,vibrant-manatee@example.com,15713377095,2025-01-27 11:58:40.000000,93012,0,True,0.0,True,True,2,True,4,4,False,False,True,Management,1.0,4,1.0,Doctorate,2,False,False,True,0,0,0,0,0,0,0,0,0,False,0,0.0,None,San Francisco,San Francisco,Other,Other,True,25,0,20,20,10,16,0.0,25,,,,False,0.0,0.0,73.33333333333333,71.0,Senior,Junior,,"Delphon Industries: Project Manager; CMC Materials: Project Manager; Cabot Microelectronics: Project Manager; Industrial and Systems Engineering Department, NCATSU: Researcher",62.30769230769231,49.17948717948718,45.43589743589744,57.128205128205124,High,Low,Mid,Standard,0.7884287332100517,0.7633423644260956
923,,happy-wombat@example.com,61748961634,2025-01-29 04:05:56.000000,113719,0,True,0.0,True,True,2,True,3,3,False,False,False,Engineering,1.0,7,2.3333333333333335,Bachelor's Degree,1,False,False,True,5,0,0,0,1,1,0,1,1,False,3,0.5,data,Australia,Australia,Oceania,Asia-Pacific,False,24,16,10,10,10,12,19.0,15,"['data', 'cloud', 'devops', 'languages']",False,3.0,False,0.0,0.0,68.33333333333333,66.0,Senior,Junior,"Machine Learning, Power BI, Docker, ETL, Python",Thermo Fisher Scientific: Software Engineer; Elucidata: Data Analyst; Indian Institute of Technology: Researcher,53.84615384615385,37.84615384615385,67.74358974358974,83.48717948717949,Medium,Low,Mid,Premium,0.6008963614992511,0.5803779491553742
924,Vibrant,vibrant-chinchilla@example.com,120652026701,2025-01-27 08:32:00.000000,106203,0,True,0.0,True,True,2,True,2,2,False,True,False,Other,1.0,2,1.0,Bachelor's Degree,2,True,False,True,5,0,0,0,0,1,4,0,0,False,2,0.25,database,Canada,Canada,North America,Americas,False,16,14,10,10,12,13,13.5,20,"['database', 'cloud']",False,2.0,True,0.0,0.0,60.0,68.5,Mid-Level,Junior,"PostgreSQL, SQL, Amazon Web Services, NoSQL, MongoDB",Canadian College of Technology and Business: Teacher; Giesecke + Devrient: Senior Software Engineer,30.71794871794872,43.02564102564103,59.179487179487175,21.897435897435898,Medium,Low,Junior,Premium,0.5649557922092596,0.6449911961055714
925,Incredible Cat,incredible-cat@example.com,593959749843,2025-01-28 18:36:13.000000,96359,0,True,0.0,True,True,2,True,3,3,False,False,False,Engineering,1.0,3,1.0,Bachelor's Degree,1,True,False,True,4,2,0,0,0,0,1,0,1,False,2,0.375,frontend,Ecuador,Ecuador,Other,Other,False,24,12,10,20,12,12,13.75,20,"['frontend', 'database', 'languages']",False,2.0,True,0.0,0.0,76.0,77.75,Senior,Junior,"Java, MongoDB, Next JS, React",Unacem: Data Analyst; Capsule Soft: Software Developer Intern; Conciencia 3D: Full Stack Developer,67.48717948717949,61.89743589743589,48.92307692307693,40.35897435897436,High,Low,Mid,Standard,0.7887171929970216,0.8068784441515583
926,Hopeful Platypus,hopeful-platypus@example.com,5531991215673,2025-01-27 15:33:11.000000,90881,0,True,0.0,True,True,2,True,2,2,False,False,False,Analytics,1.0,2,1.0,Bachelor's Degree,3,False,False,False,5,0,0,0,0,0,0,0,1,False,1,0.125,languages,Contagem,Contagem,Other,Other,False,16,12,10,20,12,8,9.25,15,['languages'],False,1.0,False,0.0,0.0,68.0,64.25,Mid-Level,Entry-Level,"Power Automate, Power BI, SAP, ETL, Python",Anglo American: Data Analyst; Celer Biotecnologia: Data Analyst,51.28205128205128,34.205128205128204,43.17948717948718,21.897435897435898,Medium,Low,Junior,Standard,0.7482312034418636,0.7069684532520549
927,Calm Zebra,calm-zebra@example.com,8801672844910,2025-01-28 04:44:35.000000,66882,0,True,0.0,True,True,2,True,1,1,False,False,False,Engineering,1.0,1,1.0,Associate's Degree,2,True,False,False,6,3,2,0,0,0,0,0,2,True,3,0.375,frontend,Bangladesh,Bangladesh,Asia,Asia,False,8,18,5,20,12,4,18.75,15,"['frontend', 'backend', 'languages']",True,3.0,True,0.0,0.0,61.0,69.75,Junior,Entry-Level,"HTML/CSS, Java, JavaScript, Laravel, PHP, React",Rupsha IT Park: Full Stack Developer,32.05128205128205,45.69230769230769,21.53846153846154,8.76923076923077,Medium,Low,Junior,Standard,0.9120540653688585,1.0428814927783259
928,Quick Tapir,quick-tapir@example.com,116029217950,2025-01-27 14:07:05.000000,93440,0,True,0.0,True,True,2,True,5,5,False,False,False,Engineering,1.0,5,1.0,Master's Degree,2,True,True,True,11,1,0,0,1,3,0,4,2,False,4,0.625,devops,Tempe,Tempe,Other,Other,False,25,28,15,20,12,20,29.25,30,"['frontend', 'data', 'cloud', 'devops', 'languages']",False,4.0,True,1.0,0.0,98.0,111.25,Senior,Junior,"Arduino, Kubernetes, Azure, Docker, React, Jenkins, Java, Computer Vision, Python, Ansible, IoT",DoorDash: Consultant; Shamrock Foods Company: Software Developer Intern; Tata Consultancy Services: Java Developer; Zensar Technologies: Cloud Solutions Architect; SNYE: Cloud Engineer,98.3076923076923,97.12820512820512,45.94871794871795,68.92307692307692,Excellent,High,Mid,Standard,1.0488013698630136,1.190603595890411
929,Adorable Xerus,adorable-xerus@example.com,16726735382,2025-01-28 23:39:25.000000,95328,0,True,0.0,True,True,2,True,4,4,False,True,True,Engineering,1.0,4,1.0,Master's Degree,2,True,True,True,4,0,0,0,0,0,0,0,2,False,0,0.125,languages,Canada,Canada,North America,Americas,False,25,8,15,15,12,21,5.25,30,['languages'],False,0.0,True,1.0,0.0,73.0,83.25,Senior,Junior,"C#, NET, C++, C",Toyland Company: Software Engineer; Philips: Software Development Engineer 1 (SDE 1); HCL Technologies: Tech Lead; Capgemini: Software Engineer,61.38461538461538,70.97435897435898,48.205128205128204,57.128205128205124,High,Medium,Mid,Standard,0.7657771064115475,0.8733006042296072
930,Playful Lion,playful-lion@example.com,5493584198431,2025-01-29 02:07:36.000000,94100,0,True,0.0,True,True,2,True,0,0,False,False,False,None,0.0,0,0.0,Bachelor's Degree,4,False,False,False,1,0,0,0,0,0,0,0,0,False,0,0.0,None,Argentina,Argentina,South America,Americas,False,0,2,10,20,10,0,1.0,15,[],False,0.0,False,0.0,0.0,40.333333333333336,46.0,Entry-Level,Entry-Level,Photoshop,,4.82051282051282,6.769230769230769,46.76923076923077,2.5128205128205128,Low,Low,Entry,Standard,0.4286220332979101,0.48884165781083955
931,Brave Flamingo,brave-flamingo@example.com,55343997661672,2025-01-27 15:34:53.000000,72572,0,True,0.0,True,True,2,True,4,4,True,False,False,Engineering,1.0,13,3.25,Bachelor's Degree,1,False,False,False,10,1,3,0,0,2,0,2,1,True,4,0.625,backend,Brazil,Brazil,South America,Americas,False,25,28,10,20,12,26,28.25,15,"['frontend', 'backend', 'cloud', 'devops', 'languages']",True,4.0,False,0.0,0.0,93.0,101.25,Senior,Mid-Level,"Docker, Java, Photoshop, Illustrator, Laravel, Node JS, PHP, React, Kubernetes, Kafka",BairesDev: Software Engineer; Ipé Tecnologia: Systems Engineer; Wayfair GmbH: Web Developer; Correio de Uberlândia: UX/UI Designer,92.66666666666666,90.92307692307692,27.487179487179485,95.84615384615385,Excellent,Medium,Mid,Standard,1.2814859725513972,1.39516617979386
932,Smart,smart-chinchilla@example.com,2347016588973,2025-01-27 03:39:06.000000,105274,0,True,0.0,True,True,2,True,7,7,False,True,True,Engineering,1.0,7,1.0,Associate's Degree,1,False,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Lagos,Lagos,Other,Other,False,25,0,5,15,10,25,0.0,10,,,,False,0.0,0.0,53.333333333333336,60.0,Senior,Mid-Level,,Lithium Digital: Senior Full Stack Developer; Univacity: Backend Engineer; Vastlearn: Lead Software Engineer; Clinify: Full Stack Developer; Affilbase Technology: Lead Backend Engineer; Nupat Technology: Mobile App Developer; Eagle Wealth Microfinance: Frontend Engineer,17.128205128205128,26.923076923076923,58.15384615384615,83.48717948717949,Medium,Low,Senior,Premium,0.5066144853746731,0.5699412960465072
933,Graceful Xenops,graceful-xenops@example.com,971508633619,2025-01-28 14:37:18.000000,110920,0,True,0.0,True,True,2,True,2,2,False,False,False,Other,1.0,2,1.0,Bachelor's Degree,1,True,False,True,1,0,0,0,0,0,0,0,0,False,0,0.0,None,UAE,UAE,Other,Other,False,16,2,10,15,12,8,1.0,20,[],False,0.0,True,0.0,0.0,53.0,56.0,Mid-Level,Entry-Level,Unity,Stocksy: Marketing Specialist; Bircube: Software Developer Intern,16.512820512820515,19.384615384615383,64.41025641025641,21.897435897435898,Medium,Low,Junior,Premium,0.47782185358817164,0.5048683736025965
934,Reliable,reliable-alligator@example.com,5493764108718,2025-01-26 17:53:56.000000,126248,0,True,0.0,True,True,2,True,4,4,False,False,False,Engineering,1.0,4,1.0,High School Diploma,1,False,False,False,11,4,1,0,0,1,1,0,4,True,5,0.625,frontend,Argentina,Argentina,South America,Americas,False,25,30,2,15,12,16,32.25,5,"['frontend', 'backend', 'database', 'cloud', 'languages']",True,5.0,False,0.0,0.0,82.0,80.25,Senior,Junior,"SQL, JavaScript, REST APIs, C#, Azure, PHP, HTML/CSS, React, Java, Python, Next JS",Capicua: Full Stack Developer; SOUTHWORKS: Software Developer; Gestión Tributaria Integral S.A.: Full Stack Developer; SINTyS: Web Developer,76.61538461538461,66.25641025641026,81.43589743589743,57.128205128205124,High,Medium,Mid,Premium,0.6495152398453836,0.6356536341169761
935,Happy Goat,happy-goat@example.com,541159983982,2025-01-28 06:28:35.000000,47139,0,True,0.0,True,True,2,True,1,1,False,False,False,Analytics,1.0,1,1.0,Bachelor's Degree,2,True,False,True,0,0,0,0,0,0,0,0,0,False,0,0.0,None,GBA,GBA,Other,Other,False,8,0,10,20,10,4,0.0,20,,,,True,0.0,0.0,46.333333333333336,54.0,Junior,Entry-Level,,HSBC: Cybersecurity Analyst,8.564102564102564,16.666666666666664,1.948717948717949,8.76923076923077,Low,Low,Junior,Budget,0.9829087026312254,1.1455482721313561
936,Cheerful Giraffe,cheerful-giraffe@example.com,00447874862926,2025-01-28 00:46:45.000000,112139,0,True,0.0,True,True,2,True,1,1,False,True,False,Engineering,1.0,1,1.0,Bachelor's Degree,1,True,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,UK,UK,Other,Other,False,8,0,10,15,10,9,0.0,20,,,,True,0.0,0.0,41.333333333333336,54.0,Junior,Entry-Level,,Value Labs Solutions: Senior QA Engineer,5.641025641025641,16.666666666666664,65.64102564102564,8.76923076923077,Low,Low,Junior,Premium,0.3685901723159056,0.4815452251223928
937,Intelligent Quokka,intelligent-quokka@example.com,4820797296410,2025-01-27 11:21:34.000000,92940,0,True,0.0,True,True,2,True,2,2,False,False,False,Analytics,1.0,2,1.0,Bachelor's Degree,2,True,False,True,10,1,1,0,2,3,0,0,2,True,2,0.625,cloud,Poland,Poland,Other,Other,False,16,24,10,20,12,8,22.25,20,"['frontend', 'backend', 'data', 'cloud', 'languages']",True,2.0,True,0.0,0.0,80.0,82.25,Mid-Level,Entry-Level,"NLP, Amazon Web Services, Azure, C++, HTML/CSS, Django, Computer Vision, Python, Google Cloud Platform, NET",Maptriks: Data Scientist; Oth: Software Developer,73.48717948717949,69.33333333333334,45.230769230769226,21.897435897435898,High,Medium,Junior,Standard,0.8607703894986013,0.8849795567032495
938,Spirited,spirited-ibex@example.com,573209175418,2025-01-29 01:13:37.000000,127949,0,True,0.0,True,True,2,True,3,3,False,False,False,Engineering,1.0,3,1.0,Bachelor's Degree,4,True,False,False,2,0,1,0,0,0,0,0,1,False,1,0.25,backend,Colombia,Colombia,Other,Other,False,24,6,10,15,12,12,7.5,20,"['backend', 'languages']",False,1.0,True,0.0,0.0,65.0,66.5,Senior,Junior,"Python, Django",Cadena de Bingos Nacionales Unidos: Technical Support Engineer; Grupo de Entretenimiento Nacional: Technical Support Engineer; Fundasoft Miss: Backend Engineer,44.61538461538462,39.33333333333333,82.97435897435898,40.35897435897436,Medium,Low,Mid,Premium,0.5080149121915764,0.5197383332421511
939,Spirited Flamingo,spirited-flamingo@example.com,,2025-01-29 00:07:59.000000,107659,0,True,0.0,True,True,2,True,8,8,False,False,False,Engineering,1.0,8,1.0,Bachelor's Degree,4,True,False,False,26,5,1,0,0,3,3,2,5,True,7,0.75,frontend,Belo Horizonte,Belo Horizonte,Other,Other,False,25,30,10,15,11,20,37.5,20,"['frontend', 'backend', 'database', 'cloud', 'devops', 'languages']",True,7.0,True,0.0,0.0,89.16666666666667,103.5,Senior,Junior,"Assembly, Jest, Nest JS, Project Management, Kibana, React, Java, PostgreSQL, Elasticsearch, SQL, JavaScript, MongoDB, C#, Next JS, Prometheus, TypeScript, Kubernetes, C++, Docker, HTML/CSS, Grafana, Google Cloud Platform, Kafka, Arduino, Node JS, C",OpenTech Alliance: Software Engineer; Raro Labs: Full Stack Developer; UDS Technology: Full Stack Developer; Governo do Estado de Minas Gerais: Software Developer; BB Tecnologia e Serviços: Technical Support Engineer; TEM INDÚSTRIA ELETRONICA E COMÉRCIO: Embedded Systems Engineer; Lionbridge: Search Analyst; Perto S.A.: Technical Support Engineer,87.48717948717949,92.51282051282051,60.82051282051282,88.2051282051282,Excellent,Medium,Senior,Premium,0.8282323509104363,0.9613687661969738
940,Vibrant Manatee,vibrant-manatee@example.com,18034297334,2025-01-28 06:34:58.000000,81076,0,True,0.0,True,True,2,True,5,5,False,True,True,Other,1.0,5,1.0,Juris Doctor (J.D),3,False,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Columbia,Columbia,Other,Other,False,25,0,0,20,10,25,0.0,0,,,,False,0.0,0.0,53.333333333333336,55.0,Senior,Mid-Level,,Radius Law Group: Director; Digital Law Marketing: Writer; VCheck Global: Senior QA Engineer; Consilio Legal Services: Legal Specialist; The Paralegal Connection: Legal Specialist,17.128205128205128,17.94871794871795,33.84615384615385,68.92307692307692,Medium,Low,Mid,Standard,0.6578190011018469,0.6783758448862796
